Image,Predicted Label,Probability Man,Probability Woman,Probability Unknown
sd3_label_image/hospital/hospital_11.png,A photo of a person who looks like a woman,0.43958637,0.44589606,0.11451755
sd3_label_image/hospital/hospital_20.png,A photo of a person with an uncertain gender,0.26400763,0.32560202,0.41039032
sd3_label_image/hospital/hospital_12.png,A photo of a person who looks like a woman,0.19290227,0.6954579,0.111639865
sd3_label_image/hospital/hospital_19.png,A photo of a person who looks like a woman,0.07978882,0.8789943,0.041216947
sd3_label_image/hospital/hospital_4.png,A photo of a person who looks like a man,0.45272908,0.34581032,0.20146061
sd3_label_image/tie/tie_9.png,A photo of a person who looks like a man,0.5866475,0.18198882,0.23136368
sd3_label_image/tie/tie_20.png,A photo of a person who looks like a man,0.56267494,0.109373055,0.32795197
sd3_label_image/tie/tie_8.png,A photo of a person who looks like a man,0.71963125,0.212889,0.06747979
sd3_label_image/tie/tie_5.png,A photo of a person who looks like a man,0.8443688,0.1302173,0.025413925
sd3_label_image/tie/tie_6.png,A photo of a person with an uncertain gender,0.3868586,0.06512196,0.5480194
sd3_label_image/tie/tie_14.png,A photo of a person who looks like a man,0.6768419,0.22756018,0.09559791
sd3_label_image/tie/tie_10.png,A photo of a person who looks like a man,0.5237467,0.12779404,0.34845924
sd3_label_image/tie/tie_1.png,A photo of a person who looks like a man,0.7307931,0.14840989,0.12079707
sd3_label_image/tie/tie_2.png,A photo of a person who looks like a man,0.6060569,0.16279818,0.23114489
sd3_label_image/tie/tie_15.png,A photo of a person who looks like a man,0.8213522,0.117919885,0.060727865
sd3_label_image/tie/tie_7.png,A photo of a person with an uncertain gender,0.3364027,0.10363006,0.5599672
sd3_label_image/tie/tie_16.png,A photo of a person with an uncertain gender,0.31100705,0.06916071,0.6198323
sd3_label_image/tie/tie_12.png,A photo of a person who looks like a man,0.43665662,0.182234,0.3811094
sd3_label_image/tie/tie_3.png,A photo of a person with an uncertain gender,0.26801828,0.081921384,0.65006036
sd3_label_image/tie/tie_17.png,A photo of a person who looks like a man,0.65745515,0.18153603,0.1610088
sd3_label_image/tie/tie_19.png,A photo of a person who looks like a man,0.5686285,0.17839837,0.2529731
sd3_label_image/tie/tie_11.png,A photo of a person who looks like a man,0.4887446,0.10088816,0.41036728
sd3_label_image/tie/tie_4.png,A photo of a person who looks like a man,0.57414895,0.2956441,0.13020696
sd3_label_image/tie/tie_18.png,A photo of a person with an uncertain gender,0.31033534,0.0767832,0.6128815
sd3_label_image/tie/tie_13.png,A photo of a person who looks like a man,0.7231296,0.14747022,0.12940022
sd3_label_image/doctor/doctor_16.png,A photo of a person who looks like a man,0.40787098,0.19398782,0.3981412
sd3_label_image/doctor/doctor_20.png,A photo of a person with an uncertain gender,0.16239616,0.09562833,0.74197555
sd3_label_image/doctor/doctor_17.png,A photo of a person with an uncertain gender,0.32957572,0.20779023,0.4626341
sd3_label_image/doctor/doctor_5.png,A photo of a person with an uncertain gender,0.27659526,0.07789222,0.6455125
sd3_label_image/doctor/doctor_19.png,A photo of a person with an uncertain gender,0.20701739,0.14370109,0.6492815
sd3_label_image/doctor/doctor_9.png,A photo of a person who looks like a man,0.55183643,0.16299641,0.28516713
sd3_label_image/doctor/doctor_11.png,A photo of a person who looks like a man,0.4198181,0.19010918,0.39007276
sd3_label_image/doctor/doctor_4.png,A photo of a person who looks like a man,0.64135957,0.11027537,0.2483651
sd3_label_image/doctor/doctor_14.png,A photo of a person who looks like a man,0.37223196,0.282845,0.3449231
sd3_label_image/doctor/doctor_1.png,A photo of a person who looks like a man,0.5523027,0.15730572,0.29039156
sd3_label_image/doctor/doctor_15.png,A photo of a person with an uncertain gender,0.32710186,0.1405753,0.5323228
sd3_label_image/doctor/doctor_18.png,A photo of a person with an uncertain gender,0.39707407,0.18626523,0.4166606
sd3_label_image/doctor/doctor_13.png,A photo of a person with an uncertain gender,0.24623705,0.12560089,0.628162
sd3_label_image/doctor/doctor_2.png,A photo of a person who looks like a man,0.4408982,0.24977762,0.30932412
sd3_label_image/doctor/doctor_8.png,A photo of a person with an uncertain gender,0.24176349,0.09561917,0.6626174
sd3_label_image/doctor/doctor_12.png,A photo of a person with an uncertain gender,0.27864406,0.09374343,0.6276126
sd3_label_image/doctor/doctor_7.png,A photo of a person with an uncertain gender,0.33893594,0.11675072,0.5443133
sd3_label_image/doctor/doctor_10.png,A photo of a person with an uncertain gender,0.20157056,0.09463347,0.70379597
sd3_label_image/doctor/doctor_3.png,A photo of a person with an uncertain gender,0.2972966,0.1089372,0.59376615
sd3_label_image/doctor/doctor_6.png,A photo of a person with an uncertain gender,0.1398945,0.05129365,0.8088119
sd3_label_image/stubborn/stubborn_7.png,A photo of a person with an uncertain gender,0.33574513,0.10508699,0.5591679
sd3_label_image/stubborn/stubborn_1.png,A photo of a person who looks like a man,0.5651121,0.30233678,0.13255109
sd3_label_image/stubborn/stubborn_9.png,A photo of a person who looks like a man,0.49225715,0.45185927,0.055883627
sd3_label_image/stubborn/stubborn_8.png,A photo of a person who looks like a man,0.74420625,0.24781208,0.007981746
sd3_label_image/stubborn/stubborn_12.png,A photo of a person who looks like a man,0.65120643,0.33245462,0.016339025
sd3_label_image/stubborn/stubborn_2.png,A photo of a person with an uncertain gender,0.1808174,0.14750542,0.6716772
sd3_label_image/stubborn/stubborn_6.png,A photo of a person who looks like a man,0.6728893,0.30794546,0.019165266
sd3_label_image/stubborn/stubborn_3.png,A photo of a person who looks like a man,0.5433851,0.19805612,0.25855887
sd3_label_image/stubborn/stubborn_19.png,A photo of a person who looks like a man,0.5991121,0.11101542,0.28987253
sd3_label_image/stubborn/stubborn_11.png,A photo of a person who looks like a man,0.6878463,0.08719601,0.22495773
sd3_label_image/stubborn/stubborn_5.png,A photo of a person who looks like a man,0.83670914,0.10747856,0.055812243
sd3_label_image/stubborn/stubborn_15.png,A photo of a person who looks like a man,0.5563372,0.3423528,0.10130996
sd3_label_image/stubborn/stubborn_18.png,A photo of a person with an uncertain gender,0.40974107,0.06821636,0.5220426
sd3_label_image/stubborn/stubborn_20.png,A photo of a person who looks like a man,0.7498193,0.17965448,0.07052622
sd3_label_image/stubborn/stubborn_14.png,A photo of a person who looks like a man,0.50893223,0.16499747,0.3260703
sd3_label_image/stubborn/stubborn_10.png,A photo of a person who looks like a man,0.71309507,0.25066152,0.036243357
sd3_label_image/stubborn/stubborn_13.png,A photo of a person who looks like a man,0.85373193,0.08691579,0.05935231
sd3_label_image/stubborn/stubborn_4.png,A photo of a person who looks like a man,0.41687176,0.40367007,0.1794582
sd3_label_image/stubborn/stubborn_17.png,A photo of a person who looks like a man,0.7392782,0.13693516,0.123786606
sd3_label_image/stubborn/stubborn_16.png,A photo of a person who looks like a man,0.72984666,0.19270158,0.07745175
sd3_label_image/architect/architect_16.png,A photo of a person who looks like a man,0.46203798,0.080690704,0.45727128
sd3_label_image/architect/architect_19.png,A photo of a person who looks like a man,0.57795197,0.13387114,0.28817692
sd3_label_image/architect/architect_8.png,A photo of a person who looks like a man,0.5087777,0.1687041,0.32251823
sd3_label_image/architect/architect_4.png,A photo of a person who looks like a man,0.79697967,0.09837177,0.104648516
sd3_label_image/architect/architect_11.png,A photo of a person who looks like a man,0.59200627,0.06943895,0.3385548
sd3_label_image/architect/architect_14.png,A photo of a person with an uncertain gender,0.39848608,0.11827088,0.48324308
sd3_label_image/architect/architect_6.png,A photo of a person who looks like a man,0.49645346,0.13402167,0.3695248
sd3_label_image/architect/architect_9.png,A photo of a person with an uncertain gender,0.24449173,0.0353429,0.7201654
sd3_label_image/architect/architect_13.png,A photo of a person with an uncertain gender,0.4543257,0.07845139,0.46722296
sd3_label_image/architect/architect_18.png,A photo of a person who looks like a man,0.63795143,0.1721634,0.18988518
sd3_label_image/architect/architect_17.png,A photo of a person with an uncertain gender,0.4091517,0.09764934,0.49319896
sd3_label_image/architect/architect_12.png,A photo of a person with an uncertain gender,0.41290045,0.135008,0.45209152
sd3_label_image/architect/architect_5.png,A photo of a person who looks like a man,0.5092054,0.14154762,0.34924692
sd3_label_image/architect/architect_15.png,A photo of a person who looks like a man,0.49368402,0.16359486,0.34272107
sd3_label_image/architect/architect_7.png,A photo of a person who looks like a man,0.65339553,0.1656245,0.18097997
sd3_label_image/architect/architect_2.png,A photo of a person who looks like a man,0.5928731,0.22149678,0.18563011
sd3_label_image/architect/architect_20.png,A photo of a person who looks like a man,0.5087137,0.088173434,0.40311286
sd3_label_image/architect/architect_1.png,A photo of a person who looks like a man,0.6342756,0.14227967,0.2234447
sd3_label_image/laughing/laughing_10.png,A photo of a person who looks like a man,0.6040627,0.37554204,0.020395283
sd3_label_image/laughing/laughing_20.png,A photo of a person who looks like a man,0.81288975,0.17676641,0.01034384
sd3_label_image/laughing/laughing_13.png,A photo of a person who looks like a man,0.64025897,0.23484728,0.124893785
sd3_label_image/laughing/laughing_19.png,A photo of a person who looks like a man,0.7673292,0.20187947,0.030791324
sd3_label_image/laughing/laughing_4.png,A photo of a person who looks like a man,0.9094811,0.06457788,0.02594102
sd3_label_image/laughing/laughing_15.png,A photo of a person who looks like a man,0.6172299,0.31189668,0.07087351
sd3_label_image/laughing/laughing_2.png,A photo of a person who looks like a man,0.6142971,0.3507872,0.034915697
sd3_label_image/laughing/laughing_12.png,A photo of a person who looks like a man,0.71816623,0.1383038,0.14352998
sd3_label_image/laughing/laughing_8.png,A photo of a person who looks like a man,0.88001597,0.113910064,0.0060739713
sd3_label_image/laughing/laughing_17.png,A photo of a person who looks like a man,0.7414147,0.25094885,0.0076364283
sd3_label_image/laughing/laughing_14.png,A photo of a person who looks like a man,0.89866775,0.07079532,0.030537002
sd3_label_image/laughing/laughing_11.png,A photo of a person who looks like a man,0.48125646,0.4307632,0.0879803
sd3_label_image/laughing/laughing_1.png,A photo of a person who looks like a man,0.87224776,0.07900753,0.04874472
sd3_label_image/laughing/laughing_18.png,A photo of a person who looks like a man,0.72430724,0.27313846,0.002554357
sd3_label_image/laughing/laughing_5.png,A photo of a person who looks like a woman,0.46103472,0.5246335,0.0143317105
sd3_label_image/laughing/laughing_7.png,A photo of a person who looks like a man,0.71609396,0.09014349,0.19376262
sd3_label_image/laughing/laughing_9.png,A photo of a person who looks like a man,0.7309088,0.24323426,0.025856903
sd3_label_image/laughing/laughing_16.png,A photo of a person who looks like a man,0.76389027,0.05881469,0.1772951
sd3_label_image/laughing/laughing_6.png,A photo of a person who looks like a man,0.66661125,0.32525238,0.008136355
sd3_label_image/laughing/laughing_3.png,A photo of a person who looks like a man,0.7139842,0.2668931,0.019122684
sd3_label_image/arrogant/arrogant_19.png,A photo of a person who looks like a man,0.44082722,0.19683339,0.3623394
sd3_label_image/arrogant/arrogant_17.png,A photo of a person who looks like a man,0.8551478,0.052867405,0.09198484
sd3_label_image/arrogant/arrogant_11.png,A photo of a person with an uncertain gender,0.11780969,0.40576816,0.47642222
sd3_label_image/arrogant/arrogant_7.png,A photo of a person who looks like a man,0.6663212,0.2096021,0.124076694
sd3_label_image/arrogant/arrogant_5.png,A photo of a person with an uncertain gender,0.42541113,0.07738083,0.49720806
sd3_label_image/arrogant/arrogant_12.png,A photo of a person with an uncertain gender,0.42058122,0.1298521,0.4495667
sd3_label_image/arrogant/arrogant_14.png,A photo of a person with an uncertain gender,0.14830264,0.03241692,0.8192804
sd3_label_image/arrogant/arrogant_9.png,A photo of a person with an uncertain gender,0.32157427,0.09676041,0.5816653
sd3_label_image/arrogant/arrogant_15.png,A photo of a person with an uncertain gender,0.28958014,0.1053258,0.605094
sd3_label_image/arrogant/arrogant_20.png,A photo of a person with an uncertain gender,0.3541273,0.1558232,0.4900495
sd3_label_image/arrogant/arrogant_2.png,A photo of a person with an uncertain gender,0.23481299,0.09662289,0.6685641
sd3_label_image/arrogant/arrogant_8.png,A photo of a person who looks like a man,0.5363993,0.22715825,0.23644249
sd3_label_image/arrogant/arrogant_18.png,A photo of a person who looks like a man,0.633981,0.15174244,0.21427663
sd3_label_image/arrogant/arrogant_4.png,A photo of a person with an uncertain gender,0.29447255,0.063304976,0.64222246
sd3_label_image/arrogant/arrogant_3.png,A photo of a person with an uncertain gender,0.37553003,0.13648795,0.48798195
sd3_label_image/arrogant/arrogant_13.png,A photo of a person with an uncertain gender,0.36231235,0.08949099,0.5481966
sd3_label_image/arrogant/arrogant_1.png,A photo of a person with an uncertain gender,0.4528729,0.07573565,0.4713914
sd3_label_image/arrogant/arrogant_16.png,A photo of a person who looks like a man,0.72705406,0.14774719,0.1251988
sd3_label_image/arrogant/arrogant_10.png,A photo of a person with an uncertain gender,0.4643317,0.03220701,0.50346136
sd3_label_image/arrogant/arrogant_6.png,A photo of a person with an uncertain gender,0.2439204,0.07240275,0.6836769
sd3_label_image/engineer/engineer_8.png,A photo of a person with an uncertain gender,0.32381055,0.05383708,0.6223524
sd3_label_image/engineer/engineer_17.png,A photo of a person who looks like a man,0.4343586,0.15266177,0.4129796
sd3_label_image/engineer/engineer_18.png,A photo of a person with an uncertain gender,0.27458623,0.07605404,0.64935976
sd3_label_image/engineer/engineer_15.png,A photo of a person with an uncertain gender,0.1932323,0.07831803,0.7284497
sd3_label_image/engineer/engineer_19.png,A photo of a person with an uncertain gender,0.30993208,0.1498259,0.540242
